ENTIDAD_RES,FECHA_DEF,defunciones
1,2020-04-10,1
1,2020-04-13,1
1,2020-04-17,1
1,2020-04-19,1
1,2020-04-22,1
1,2020-04-27,1
1,2020-04-28,1
1,2020-04-30,1
1,2020-05-04,1
1,2020-05-06,3
1,2020-05-07,3
1,2020-05-08,1
1,2020-05-10,1
1,2020-05-13,2
1,2020-05-14,1
1,2020-05-15,1
1,2020-05-16,1
1,2020-05-17,4
1,2020-05-21,2
1,2020-05-22,1
1,2020-05-24,4
1,2020-05-25,1
1,2020-05-26,1
1,2020-05-27,4
1,2020-05-28,3
1,2020-05-29,3
1,2020-05-30,2
1,2020-05-31,2
1,2020-06-01,2
1,2020-06-02,3
1,2020-06-03,4
1,2020-06-04,4
1,2020-06-05,2
1,2020-06-06,5
1,2020-06-07,4
1,2020-06-08,2
1,2020-06-09,4
1,2020-06-10,6
1,2020-06-11,3
1,2020-06-12,7
1,2020-06-13,2
1,2020-06-14,3
1,2020-06-15,3
1,2020-06-16,5
1,2020-06-17,4
1,2020-06-18,6
1,2020-06-19,5
1,2020-06-20,4
1,2020-06-21,5
1,2020-06-22,1
1,2020-06-23,2
1,2020-06-24,6
1,2020-06-25,4
1,2020-06-26,10
1,2020-06-27,4
1,2020-06-28,1
1,2020-06-29,4
1,2020-06-30,2
1,2020-07-01,2
1,2020-07-02,3
1,2020-07-03,4
1,2020-07-04,8
1,2020-07-05,4
1,2020-07-06,2
1,2020-07-07,6
1,2020-07-08,6
1,2020-07-09,3
1,2020-07-10,1
1,2020-07-11,4
1,2020-07-12,4
1,2020-07-13,3
1,2020-07-14,5
1,2020-07-15,3
1,2020-07-16,3
1,2020-07-17,2
1,2020-07-18,3
1,2020-07-19,2
1,2020-07-20,4
1,2020-07-21,2
1,2020-07-22,2
1,2020-07-23,8
1,2020-07-24,9
1,2020-07-25,5
1,2020-07-26,4
1,2020-07-27,3
1,2020-07-28,3
1,2020-07-29,3
1,2020-07-30,3
1,2020-07-31,4
1,2020-08-01,3
1,2020-08-02,2
1,2020-08-03,2
1,2020-08-04,6
1,2020-08-05,2
1,2020-08-06,6
1,2020-08-07,7
1,2020-08-08,5
1,2020-08-09,5
1,2020-08-10,3
1,2020-08-11,4
1,2020-08-12,5
1,2020-08-13,5
1,2020-08-14,6
1,2020-08-15,8
1,2020-08-16,6
1,2020-08-17,4
1,2020-08-18,5
1,2020-08-19,4
1,2020-08-20,5
1,2020-08-21,6
1,2020-08-22,2
1,2020-08-23,2
1,2020-08-24,16
1,2020-08-25,6
1,2020-08-26,5
1,2020-08-27,10
1,2020-08-28,6
1,2020-08-29,4
1,2020-08-30,4
1,2020-08-31,9
1,2020-09-01,4
1,2020-09-02,14
1,2020-09-03,6
1,2020-09-04,8
1,2020-09-05,12
1,2020-09-06,6
1,2020-09-07,8
1,2020-09-08,9
1,2020-09-09,7
1,2020-09-10,2
1,2020-09-11,6
1,2020-09-12,6
1,2020-09-13,4
1,2020-09-14,9
1,2020-09-15,5
1,2020-09-16,7
1,2020-09-17,7
1,2020-09-18,8
1,2020-09-19,5
1,2020-09-20,8
1,2020-09-21,12
1,2020-09-22,6
1,2020-09-23,4
1,2020-09-24,7
1,2020-09-25,5
1,2020-09-26,3
1,2020-09-27,6
1,2020-09-28,9
1,2020-09-29,7
1,2020-09-30,5
1,2020-10-01,11
1,2020-10-02,1
1,2020-10-03,3
1,2020-10-04,7
1,2020-10-05,9
1,2020-10-06,5
1,2020-10-07,2
1,2020-10-08,6
1,2020-10-09,3
1,2020-10-10,5
1,2020-10-11,3
1,2020-10-12,7
1,2020-10-13,8
1,2020-10-14,3
1,2020-10-15,6
1,2020-10-16,3
1,2020-10-17,13
1,2020-10-18,5
1,2020-10-19,11
1,2020-10-20,11
1,2020-10-21,11
1,2020-10-22,11
1,2020-10-23,7
1,2020-10-24,9
1,2020-10-25,7
1,2020-10-26,3
1,2020-10-27,4
1,2020-10-28,4
1,2020-10-29,8
1,2020-10-30,7
1,2020-10-31,7
1,2020-11-01,6
1,2020-11-02,14
1,2020-11-03,13
1,2020-11-04,6
1,2020-11-05,9
1,2020-11-06,16
1,2020-11-07,11
1,2020-11-08,10
1,2020-11-09,9
1,2020-11-10,10
1,2020-11-11,12
1,2020-11-12,18
1,2020-11-13,11
1,2020-11-14,17
1,2020-11-15,19
1,2020-11-16,7
1,2020-11-17,11
1,2020-11-18,8
1,2020-11-19,7
1,2020-11-20,10
1,2020-11-21,16
1,2020-11-22,10
1,2020-11-23,8
1,2020-11-24,12
1,2020-11-25,12
1,2020-11-26,13
1,2020-11-27,6
1,2020-11-28,4
1,2020-11-29,17
1,2020-11-30,16
1,2020-12-01,21
1,2020-12-02,15
1,2020-12-03,9
1,2020-12-04,10
1,2020-12-05,23
1,2020-12-06,14
1,2020-12-07,7
1,2020-12-08,15
1,2020-12-09,8
1,2020-12-10,10
1,2020-12-11,7
1,2020-12-12,9
1,2020-12-13,15
1,2020-12-14,8
1,2020-12-15,4
1,2020-12-16,7
1,2020-12-17,7
1,2020-12-18,9
1,2020-12-19,6
1,2020-12-20,9
1,2020-12-21,12
1,2020-12-22,8
1,2020-12-23,3
1,2020-12-24,5
1,2020-12-25,9
1,2020-12-26,9
1,2020-12-27,8
1,2020-12-28,8
1,2020-12-29,10
1,2020-12-30,6
1,2020-12-31,7
1,2021-01-01,4
1,2021-01-02,5
1,2021-01-03,7
1,2021-01-04,4
1,2021-01-05,7
1,2021-01-06,5
1,2021-01-07,7
1,2021-01-08,6
1,2021-01-09,5
1,2021-01-10,9
1,2021-01-11,12
1,2021-01-12,9
1,2021-01-13,8
1,2021-01-14,8
1,2021-01-15,12
1,2021-01-16,11
1,2021-01-17,11
1,2021-01-18,5
1,2021-01-19,12
1,2021-01-20,14
1,2021-01-21,9
1,2021-01-22,11
1,2021-01-23,11
1,2021-01-24,11
1,2021-01-25,20
1,2021-01-26,12
1,2021-01-27,12
1,2021-01-28,14
1,2021-01-29,12
1,2021-01-30,14
1,2021-01-31,7
1,2021-02-01,19
1,2021-02-02,15
1,2021-02-03,5
1,2021-02-04,15
1,2021-02-05,11
1,2021-02-06,16
1,2021-02-07,8
1,2021-02-08,8
1,2021-02-09,7
1,2021-02-10,17
1,2021-02-11,11
1,2021-02-12,4
1,2021-02-13,8
1,2021-02-14,7
1,2021-02-15,11
1,2021-02-16,6
1,2021-02-17,3
1,2021-02-18,9
1,2021-02-19,9
1,2021-02-20,7
1,2021-02-21,3
1,2021-02-22,4
1,2021-02-23,4
1,2021-02-24,4
1,2021-02-25,3
1,2021-02-26,4
1,2021-02-27,2
1,2021-02-28,3
1,2021-03-01,3
2,2020-03-29,1
2,2020-03-30,2
2,2020-03-31,2
2,2020-04-01,2
2,2020-04-02,5
2,2020-04-03,2
2,2020-04-04,5
2,2020-04-05,1
2,2020-04-06,10
2,2020-04-07,5
2,2020-04-08,6
2,2020-04-09,5
2,2020-04-10,7
2,2020-04-11,10
2,2020-04-12,12
2,2020-04-13,8
2,2020-04-14,11
2,2020-04-15,17
2,2020-04-16,11
2,2020-04-17,20
2,2020-04-18,16
2,2020-04-19,16
2,2020-04-20,14
2,2020-04-21,15
2,2020-04-22,18
2,2020-04-23,19
2,2020-04-24,24
2,2020-04-25,18
2,2020-04-26,18
2,2020-04-27,28
2,2020-04-28,21
2,2020-04-29,29
2,2020-04-30,22
2,2020-05-01,23
2,2020-05-02,26
2,2020-05-03,14
2,2020-05-04,30
2,2020-05-05,31
2,2020-05-06,28
2,2020-05-07,26
2,2020-05-08,34
2,2020-05-09,36
2,2020-05-10,29
2,2020-05-11,31
2,2020-05-12,29
2,2020-05-13,38
2,2020-05-14,36
2,2020-05-15,27
2,2020-05-16,31
2,2020-05-17,41
2,2020-05-18,52
2,2020-05-19,33
2,2020-05-20,41
2,2020-05-21,21
2,2020-05-22,26
2,2020-05-23,29
2,2020-05-24,32
2,2020-05-25,35
2,2020-05-26,34
2,2020-05-27,30
2,2020-05-28,37
2,2020-05-29,18
2,2020-05-30,33
2,2020-05-31,30
2,2020-06-01,32
2,2020-06-02,29
2,2020-06-03,25
2,2020-06-04,29
2,2020-06-05,26
2,2020-06-06,39
2,2020-06-07,28
2,2020-06-08,32
2,2020-06-09,18
2,2020-06-10,30
2,2020-06-11,23
2,2020-06-12,33
2,2020-06-13,28
2,2020-06-14,31
2,2020-06-15,24
2,2020-06-16,18
2,2020-06-17,30
2,2020-06-18,24
2,2020-06-19,24
2,2020-06-20,13
2,2020-06-21,19
2,2020-06-22,23
2,2020-06-23,24
2,2020-06-24,24
2,2020-06-25,25
2,2020-06-26,25
2,2020-06-27,21
2,2020-06-28,16
2,2020-06-29,29
2,2020-06-30,31
2,2020-07-01,22
2,2020-07-02,25
2,2020-07-03,27
2,2020-07-04,29
2,2020-07-05,36
2,2020-07-06,43
2,2020-07-07,29
2,2020-07-08,23
2,2020-07-09,23
2,2020-07-10,30
2,2020-07-11,26
2,2020-07-12,24
2,2020-07-13,18
2,2020-07-14,21
2,2020-07-15,9
2,2020-07-16,24
2,2020-07-17,26
2,2020-07-18,19
2,2020-07-19,25
2,2020-07-20,26
2,2020-07-21,18
2,2020-07-22,21
2,2020-07-23,22
2,2020-07-24,16
2,2020-07-25,27
2,2020-07-26,16
2,2020-07-27,24
2,2020-07-28,21
2,2020-07-29,17
2,2020-07-30,23
2,2020-07-31,16
2,2020-08-01,16
2,2020-08-02,17
2,2020-08-03,23
2,2020-08-04,31
2,2020-08-05,14
2,2020-08-06,12
2,2020-08-07,13
2,2020-08-08,20
2,2020-08-09,8
2,2020-08-10,17
2,2020-08-11,21
2,2020-08-12,6
2,2020-08-13,12
2,2020-08-14,20
2,2020-08-15,14
2,2020-08-16,17
2,2020-08-17,29
2,2020-08-18,20
2,2020-08-19,12
2,2020-08-20,11
2,2020-08-21,13
2,2020-08-22,15
2,2020-08-23,13
2,2020-08-24,17
2,2020-08-25,11
2,2020-08-26,11
2,2020-08-27,10
2,2020-08-28,15
2,2020-08-29,9
2,2020-08-30,22
2,2020-08-31,16
2,2020-09-01,18
2,2020-09-02,17
2,2020-09-03,9
2,2020-09-04,13
2,2020-09-05,13
2,2020-09-06,8
2,2020-09-07,21
2,2020-09-08,10
2,2020-09-09,16
2,2020-09-10,9
2,2020-09-11,9
2,2020-09-12,12
2,2020-09-13,7
2,2020-09-14,19
2,2020-09-15,11
2,2020-09-16,12
2,2020-09-17,11
2,2020-09-18,12
2,2020-09-19,12
2,2020-09-20,10
2,2020-09-21,6
2,2020-09-22,10
2,2020-09-23,11
2,2020-09-24,19
2,2020-09-25,10
2,2020-09-26,5
2,2020-09-27,11
2,2020-09-28,11
2,2020-09-29,7
2,2020-09-30,11
2,2020-10-01,6
2,2020-10-02,5
2,2020-10-03,8
2,2020-10-04,7
2,2020-10-05,11
2,2020-10-06,13
2,2020-10-07,4
2,2020-10-08,8
2,2020-10-09,9
2,2020-10-10,8
2,2020-10-11,8
2,2020-10-12,16
2,2020-10-13,7
2,2020-10-14,11
2,2020-10-15,7
2,2020-10-16,11
2,2020-10-17,6
2,2020-10-18,11
2,2020-10-19,10
2,2020-10-20,10
2,2020-10-21,11
2,2020-10-22,8
2,2020-10-23,14
2,2020-10-24,8
2,2020-10-25,18
2,2020-10-26,16
2,2020-10-27,10
2,2020-10-28,13
2,2020-10-29,9
2,2020-10-30,8
2,2020-10-31,14
2,2020-11-01,20
2,2020-11-02,23
2,2020-11-03,8
2,2020-11-04,16
2,2020-11-05,17
2,2020-11-06,15
2,2020-11-07,9
2,2020-11-08,17
2,2020-11-09,13
2,2020-11-10,15
2,2020-11-11,13
2,2020-11-12,11
2,2020-11-13,15
2,2020-11-14,11
2,2020-11-15,13
2,2020-11-16,11
2,2020-11-17,14
2,2020-11-18,17
2,2020-11-19,29
2,2020-11-20,23
2,2020-11-21,20
2,2020-11-22,28
2,2020-11-23,27
2,2020-11-24,23
2,2020-11-25,21
2,2020-11-26,37
2,2020-11-27,25
2,2020-11-28,24
2,2020-11-29,29
2,2020-11-30,34
2,2020-12-01,37
2,2020-12-02,27
2,2020-12-03,34
2,2020-12-04,34
2,2020-12-05,34
2,2020-12-06,39
2,2020-12-07,26
2,2020-12-08,43
2,2020-12-09,42
2,2020-12-10,44
2,2020-12-11,35
2,2020-12-12,31
2,2020-12-13,40
2,2020-12-14,38
2,2020-12-15,53
2,2020-12-16,37
2,2020-12-17,46
2,2020-12-18,59
2,2020-12-19,46
2,2020-12-20,45
2,2020-12-21,49
2,2020-12-22,49
2,2020-12-23,46
2,2020-12-24,50
2,2020-12-25,52
2,2020-12-26,50
2,2020-12-27,46
2,2020-12-28,54
2,2020-12-29,54
2,2020-12-30,45
2,2020-12-31,39
2,2021-01-01,60
2,2021-01-02,35
2,2021-01-03,40
2,2021-01-04,46
2,2021-01-05,50
2,2021-01-06,55
2,2021-01-07,45
2,2021-01-08,43
2,2021-01-09,43
2,2021-01-10,47
2,2021-01-11,34
2,2021-01-12,39
2,2021-01-13,42
2,2021-01-14,34
2,2021-01-15,44
2,2021-01-16,33
2,2021-01-17,34
2,2021-01-18,45
2,2021-01-19,35
2,2021-01-20,42
2,2021-01-21,42
2,2021-01-22,28
2,2021-01-23,22
2,2021-01-24,35
2,2021-01-25,33
2,2021-01-26,27
2,2021-01-27,28
2,2021-01-28,16
2,2021-01-29,31
2,2021-01-30,24
2,2021-01-31,22
2,2021-02-01,24
2,2021-02-02,28
2,2021-02-03,21
2,2021-02-04,16
2,2021-02-05,19
2,2021-02-06,20
2,2021-02-07,13
2,2021-02-08,19
2,2021-02-09,21
2,2021-02-10,21
2,2021-02-11,21
2,2021-02-12,15
2,2021-02-13,10
2,2021-02-14,12
2,2021-02-15,10
2,2021-02-16,15
2,2021-02-17,10
2,2021-02-18,13
2,2021-02-19,3
2,2021-02-20,11
2,2021-02-21,7
2,2021-02-22,13
2,2021-02-23,6
2,2021-02-24,8
2,2021-02-25,8
2,2021-02-26,6
2,2021-02-27,3
2,2021-02-28,4
3,2020-03-29,1
3,2020-03-31,1
3,2020-04-04,1
3,2020-04-05,1
3,2020-04-08,1
3,2020-04-11,1
3,2020-04-12,1
3,2020-04-13,1
3,2020-04-16,1
3,2020-04-17,1
3,2020-04-20,1
3,2020-04-21,1
3,2020-04-22,2
3,2020-04-24,1
3,2020-04-26,2
3,2020-04-28,1
3,2020-04-29,1
3,2020-05-03,1
3,2020-05-04,1
3,2020-05-06,2
3,2020-05-08,2
3,2020-05-10,2
3,2020-05-11,1
3,2020-05-13,1
3,2020-05-14,1
3,2020-05-16,1
3,2020-05-17,1
3,2020-05-18,1
3,2020-05-20,1
3,2020-05-22,1
3,2020-05-24,1
3,2020-05-26,1
3,2020-05-27,2
3,2020-05-29,1
3,2020-06-01,1
3,2020-06-02,1
3,2020-06-03,2
3,2020-06-04,3
3,2020-06-05,3
3,2020-06-09,1
3,2020-06-11,2
3,2020-06-12,2
3,2020-06-13,2
3,2020-06-14,4
3,2020-06-15,4
3,2020-06-16,1
3,2020-06-17,1
3,2020-06-18,1
3,2020-06-19,1
3,2020-06-20,2
3,2020-06-22,1
3,2020-06-23,1
3,2020-06-24,1
3,2020-06-25,1
3,2020-06-26,1
3,2020-06-27,3
3,2020-06-29,1
3,2020-06-30,5
3,2020-07-01,1
3,2020-07-02,5
3,2020-07-03,4
3,2020-07-04,1
3,2020-07-05,2
3,2020-07-06,2
3,2020-07-08,2
3,2020-07-09,3
3,2020-07-10,3
3,2020-07-11,5
3,2020-07-12,7
3,2020-07-13,6
3,2020-07-14,4
3,2020-07-15,5
3,2020-07-16,2
3,2020-07-17,7
3,2020-07-18,2
3,2020-07-19,3
3,2020-07-20,7
3,2020-07-21,4
3,2020-07-22,5
3,2020-07-23,5
3,2020-07-24,7
3,2020-07-25,5
3,2020-07-26,10
3,2020-07-27,6
3,2020-07-28,8
3,2020-07-29,9
3,2020-07-30,13
3,2020-07-31,4
3,2020-08-01,8
3,2020-08-02,6
3,2020-08-03,6
3,2020-08-04,5
3,2020-08-05,8
3,2020-08-06,3
3,2020-08-07,7
3,2020-08-08,9
3,2020-08-09,8
3,2020-08-10,5
3,2020-08-11,14
3,2020-08-12,7
3,2020-08-13,6
3,2020-08-14,9
3,2020-08-15,7
3,2020-08-16,10
3,2020-08-17,10
3,2020-08-18,12
3,2020-08-19,9
3,2020-08-20,8
3,2020-08-21,8
3,2020-08-22,4
3,2020-08-23,7
3,2020-08-24,7
3,2020-08-25,10
3,2020-08-26,4
3,2020-08-27,4
3,2020-08-28,5
3,2020-08-29,8
3,2020-08-30,4
3,2020-08-31,10
3,2020-09-01,6
3,2020-09-02,11
3,2020-09-03,7
3,2020-09-04,3
3,2020-09-05,3
3,2020-09-06,3
3,2020-09-07,1
3,2020-09-08,9
3,2020-09-09,9
3,2020-09-10,3
3,2020-09-11,1
3,2020-09-12,3
3,2020-09-13,5
3,2020-09-14,3
3,2020-09-15,3
3,2020-09-16,1
3,2020-09-17,10
3,2020-09-18,3
3,2020-09-19,5
3,2020-09-20,3
3,2020-09-21,3
3,2020-09-22,3
3,2020-09-23,4
3,2020-09-24,2
3,2020-09-25,3
3,2020-09-26,2
3,2020-09-27,4
3,2020-09-28,4
3,2020-09-29,5
3,2020-09-30,2
3,2020-10-01,2
3,2020-10-03,3
3,2020-10-04,5
3,2020-10-05,4
3,2020-10-06,2
3,2020-10-07,4
3,2020-10-08,4
3,2020-10-09,2
3,2020-10-10,3
3,2020-10-12,2
3,2020-10-13,1
3,2020-10-14,4
3,2020-10-15,1
3,2020-10-16,3
3,2020-10-17,3
3,2020-10-18,2
3,2020-10-19,4
3,2020-10-21,6
3,2020-10-22,1
3,2020-10-23,3
3,2020-10-24,2
3,2020-10-25,2
3,2020-10-26,4
3,2020-10-27,2
3,2020-10-29,2
3,2020-10-30,3
3,2020-10-31,3
3,2020-11-01,2
3,2020-11-02,3
3,2020-11-03,3
3,2020-11-04,3
3,2020-11-05,2
3,2020-11-06,1
3,2020-11-07,2
3,2020-11-08,2
3,2020-11-09,1
3,2020-11-10,6
3,2020-11-11,4
3,2020-11-12,1
3,2020-11-13,4
3,2020-11-14,1
3,2020-11-15,3
3,2020-11-16,3
3,2020-11-17,1
3,2020-11-18,1
3,2020-11-19,2
3,2020-11-20,1
3,2020-11-21,1
3,2020-11-22,5
3,2020-11-23,1
3,2020-11-24,3
3,2020-11-25,3
3,2020-11-26,1
3,2020-11-28,3
3,2020-11-30,5
3,2020-12-01,4
3,2020-12-03,3
3,2020-12-04,5
3,2020-12-05,2
3,2020-12-06,3
3,2020-12-07,3
3,2020-12-09,1
3,2020-12-10,2
3,2020-12-11,2
3,2020-12-12,2
3,2020-12-13,7
3,2020-12-14,1
3,2020-12-15,2
3,2020-12-16,3
3,2020-12-17,1
3,2020-12-18,2
3,2020-12-19,3
3,2020-12-20,1
3,2020-12-21,8
3,2020-12-22,2
3,2020-12-23,3
3,2020-12-24,4
3,2020-12-25,4
3,2020-12-26,8
3,2020-12-27,5
3,2020-12-28,4
3,2020-12-29,2
3,2020-12-30,5
3,2020-12-31,2
3,2021-01-01,3
3,2021-01-02,1
3,2021-01-03,8
3,2021-01-04,6
3,2021-01-05,5
3,2021-01-06,8
3,2021-01-07,9
3,2021-01-08,5
3,2021-01-09,4
3,2021-01-10,6
3,2021-01-11,7
3,2021-01-12,9
3,2021-01-13,4
3,2021-01-14,7
3,2021-01-15,11
3,2021-01-16,10
3,2021-01-17,6
3,2021-01-18,6
3,2021-01-19,11
3,2021-01-20,9
3,2021-01-21,7
3,2021-01-22,14
3,2021-01-23,3
3,2021-01-24,8
3,2021-01-25,6
3,2021-01-26,10
3,2021-01-27,3
3,2021-01-28,6
3,2021-01-29,11
3,2021-01-30,4
3,2021-01-31,6
3,2021-02-01,13
3,2021-02-02,7
3,2021-02-03,15
3,2021-02-04,8
3,2021-02-05,9
3,2021-02-06,9
3,2021-02-07,6
3,2021-02-08,7
3,2021-02-09,10
3,2021-02-10,5
3,2021-02-11,3
3,2021-02-12,6
3,2021-02-13,3
3,2021-02-14,6
3,2021-02-15,4
3,2021-02-16,5
3,2021-02-17,5
3,2021-02-18,3
3,2021-02-19,7
3,2021-02-20,7
3,2021-02-21,6
3,2021-02-22,4
3,2021-02-23,8
3,2021-02-24,2
3,2021-02-25,3
3,2021-02-26,2
3,2021-02-27,3
3,2021-02-28,1
3,2021-03-01,1
4,2020-04-06,1
4,2020-04-10,1
4,2020-04-14,1
4,2020-04-17,1
4,2020-04-19,2
4,2020-04-21,1
4,2020-04-22,2
4,2020-04-23,2
4,2020-04-24,2
4,2020-04-25,2
4,2020-04-26,1
4,2020-04-27,1
4,2020-04-29,3
4,2020-05-01,2
4,2020-05-02,2
4,2020-05-03,1
4,2020-05-05,1
4,2020-05-06,1
4,2020-05-07,1
4,2020-05-08,1
4,2020-05-09,3
4,2020-05-10,1
4,2020-05-11,2
4,2020-05-12,2
4,2020-05-13,1
4,2020-05-14,4
4,2020-05-15,5
4,2020-05-16,3
4,2020-05-17,2
4,2020-05-18,2
4,2020-05-19,2
4,2020-05-20,4
4,2020-05-21,1
4,2020-05-22,1
4,2020-05-23,1
4,2020-05-24,5
4,2020-05-25,3
4,2020-05-26,5
4,2020-05-27,1
4,2020-05-28,4
4,2020-05-29,3
4,2020-05-30,2
4,2020-05-31,1
4,2020-06-01,2
4,2020-06-02,4
4,2020-06-03,3
4,2020-06-04,3
4,2020-06-05,3
4,2020-06-06,2
4,2020-06-07,7
4,2020-06-08,9
4,2020-06-09,3
4,2020-06-10,2
4,2020-06-11,2
4,2020-06-12,5
4,2020-06-13,7
4,2020-06-14,5
4,2020-06-15,6
4,2020-06-16,3
4,2020-06-17,9
4,2020-06-18,4
4,2020-06-19,5
4,2020-06-20,10
4,2020-06-21,5
4,2020-06-22,5
4,2020-06-23,11
4,2020-06-24,8
4,2020-06-25,7
4,2020-06-26,12
4,2020-06-27,19
4,2020-06-28,14
4,2020-06-29,13
4,2020-06-30,8
4,2020-07-01,14
4,2020-07-02,11
4,2020-07-03,14
4,2020-07-04,10
4,2020-07-05,8
4,2020-07-06,13
4,2020-07-07,20
4,2020-07-08,13
4,2020-07-09,16
4,2020-07-10,19
4,2020-07-11,14
4,2020-07-12,13
4,2020-07-13,13
4,2020-07-14,11
4,2020-07-15,10
4,2020-07-16,17
4,2020-07-17,15
4,2020-07-18,13
4,2020-07-19,19
4,2020-07-20,11
4,2020-07-21,15
4,2020-07-22,10
4,2020-07-23,9
4,2020-07-24,11
4,2020-07-25,12
4,2020-07-26,17
4,2020-07-27,12
4,2020-07-28,9
4,2020-07-29,13
4,2020-07-30,6
4,2020-07-31,11
4,2020-08-01,15
4,2020-08-02,15
4,2020-08-03,19
4,2020-08-04,7
4,2020-08-05,9
4,2020-08-06,12
4,2020-08-07,4
4,2020-08-08,7
4,2020-08-09,9
4,2020-08-10,5
4,2020-08-11,8
4,2020-08-12,5
4,2020-08-13,7
4,2020-08-14,8
4,2020-08-15,11
4,2020-08-16,3
4,2020-08-17,7
4,2020-08-18,4
4,2020-08-19,4
4,2020-08-20,1
4,2020-08-21,4
4,2020-08-22,4
4,2020-08-23,5
4,2020-08-24,2
4,2020-08-25,2
4,2020-08-26,4
4,2020-08-27,1
4,2020-08-29,2
4,2020-08-30,11
4,2020-08-31,3
4,2020-09-01,4
4,2020-09-02,2
4,2020-09-03,2
4,2020-09-04,2
4,2020-09-05,2
4,2020-09-06,1
4,2020-09-08,2
4,2020-09-10,1
4,2020-09-11,2
4,2020-09-12,2
4,2020-09-13,1
4,2020-09-14,2
4,2020-09-15,4
4,2020-09-16,1
4,2020-09-17,4
4,2020-09-18,3
4,2020-09-20,2
4,2020-09-21,3
4,2020-09-22,2
4,2020-09-23,3
4,2020-09-25,1
4,2020-09-26,1
4,2020-09-27,1
4,2020-09-28,2
4,2020-09-29,2
4,2020-10-02,1
4,2020-10-04,1
4,2020-10-05,1
4,2020-10-06,1
4,2020-10-08,1
4,2020-10-15,2
4,2020-10-18,1
4,2020-10-19,1
4,2020-10-20,1
4,2020-10-21,3
4,2020-10-22,1
4,2020-10-25,1
4,2020-10-28,2
4,2020-10-30,1
4,2020-11-08,1
4,2020-11-09,2
4,2020-11-13,1
4,2020-11-17,1
4,2020-11-22,2
4,2020-11-23,3
4,2020-11-24,2
4,2020-12-04,1
4,2020-12-05,1
4,2020-12-07,1
4,2020-12-14,1
4,2020-12-16,1
4,2020-12-17,1
4,2020-12-18,3
4,2020-12-19,2
4,2020-12-21,2
4,2020-12-22,1
4,2020-12-26,1
4,2020-12-27,1
4,2020-12-28,1
4,2020-12-29,2
4,2020-12-30,3
4,2021-01-03,1
4,2021-01-05,3
4,2021-01-07,1
4,2021-01-08,1
4,2021-01-10,3
4,2021-01-11,1
4,2021-01-13,2
4,2021-01-14,1
4,2021-01-15,1
4,2021-01-16,2
4,2021-01-17,3
4,2021-01-18,2
4,2021-01-19,1
4,2021-01-21,2
4,2021-01-22,1
4,2021-01-23,2
4,2021-01-24,2
4,2021-01-26,1
4,2021-01-27,1
4,2021-01-28,1
4,2021-01-29,3
4,2021-01-30,2
4,2021-01-31,2
4,2021-02-01,1
4,2021-02-02,2
4,2021-02-04,3
4,2021-02-06,1
4,2021-02-07,1
4,2021-02-09,2
4,2021-02-10,4
4,2021-02-11,4
4,2021-02-13,2
4,2021-02-14,1
4,2021-02-15,1
4,2021-02-16,3
4,2021-02-17,2
4,2021-02-18,2
4,2021-02-19,2
4,2021-02-20,2
4,2021-02-22,2
4,2021-02-25,1
4,2021-02-26,1
4,2021-02-27,2
4,2021-02-28,2
5,2020-03-28,1
5,2020-03-30,1
5,2020-03-31,1
5,2020-04-02,2
5,2020-04-03,2
5,2020-04-04,1
5,2020-04-05,2
5,2020-04-06,1
5,2020-04-07,3
5,2020-04-09,1
5,2020-04-10,1
5,2020-04-13,1
5,2020-04-14,5
5,2020-04-15,1
5,2020-04-16,3
5,2020-04-19,2
5,2020-04-20,5
5,2020-04-21,2
5,2020-04-22,2
5,2020-04-23,2
5,2020-04-24,2
5,2020-04-25,2
5,2020-04-26,2
5,2020-04-28,2
5,2020-05-02,1
5,2020-05-03,2
5,2020-05-04,4
5,2020-05-05,1
5,2020-05-06,3
5,2020-05-07,1
5,2020-05-08,1
5,2020-05-09,1
5,2020-05-10,2
5,2020-05-11,3
5,2020-05-14,1
5,2020-05-15,3
5,2020-05-16,4
5,2020-05-17,2
5,2020-05-20,2
5,2020-05-21,1
5,2020-05-22,1
5,2020-05-23,2
5,2020-05-24,6
5,2020-05-25,2
5,2020-05-26,3
5,2020-05-28,3
5,2020-05-29,5
5,2020-05-30,1
5,2020-05-31,1
5,2020-06-01,1
5,2020-06-02,2
5,2020-06-03,4
5,2020-06-04,3
5,2020-06-05,6
5,2020-06-06,4
5,2020-06-07,8
5,2020-06-08,7
5,2020-06-09,4
5,2020-06-10,5
5,2020-06-11,8
5,2020-06-12,4
5,2020-06-13,4
5,2020-06-14,8
5,2020-06-15,6
5,2020-06-16,7
5,2020-06-17,12
5,2020-06-18,3
5,2020-06-19,6
5,2020-06-20,4
5,2020-06-21,14
5,2020-06-22,8
5,2020-06-23,6
5,2020-06-24,12
5,2020-06-25,7
5,2020-06-26,13
5,2020-06-27,10
5,2020-06-28,8
5,2020-06-29,19
5,2020-06-30,17
5,2020-07-01,14
5,2020-07-02,14
5,2020-07-03,21
5,2020-07-04,19
5,2020-07-05,11
5,2020-07-06,15
5,2020-07-07,20
5,2020-07-08,15
5,2020-07-09,19
5,2020-07-10,12
5,2020-07-11,17
5,2020-07-12,14
5,2020-07-13,20
5,2020-07-14,23
5,2020-07-15,28
5,2020-07-16,26
5,2020-07-17,18
5,2020-07-18,18
5,2020-07-19,20
5,2020-07-20,24
