ENTIDAD_RES,FECHA_INGRESO,confirmados
20,2021-02-08,226
20,2021-02-09,178
20,2021-02-10,213
20,2021-02-11,158
20,2021-02-12,168
20,2021-02-13,114
20,2021-02-14,51
20,2021-02-15,187
20,2021-02-16,174
20,2021-02-17,151
20,2021-02-18,134
20,2021-02-19,114
20,2021-02-20,74
20,2021-02-21,48
20,2021-02-22,158
20,2021-02-23,123
20,2021-02-24,172
20,2021-02-25,102
20,2021-02-26,122
20,2021-02-27,35
20,2021-02-28,26
20,2021-03-01,70
20,2021-03-02,2
21,2020-03-11,1
21,2020-03-12,2
21,2020-03-13,4
21,2020-03-14,3
21,2020-03-15,3
21,2020-03-16,3
21,2020-03-17,5
21,2020-03-18,6
21,2020-03-19,7
21,2020-03-20,5
21,2020-03-21,4
21,2020-03-22,2
21,2020-03-23,8
21,2020-03-24,16
21,2020-03-25,6
21,2020-03-26,16
21,2020-03-27,11
21,2020-03-28,14
21,2020-03-29,6
21,2020-03-30,18
21,2020-03-31,27
21,2020-04-01,18
21,2020-04-02,23
21,2020-04-03,15
21,2020-04-04,11
21,2020-04-05,9
21,2020-04-06,26
21,2020-04-07,14
21,2020-04-08,26
21,2020-04-09,17
21,2020-04-10,8
21,2020-04-11,15
21,2020-04-12,5
21,2020-04-13,25
21,2020-04-14,17
21,2020-04-15,29
21,2020-04-16,22
21,2020-04-17,31
21,2020-04-18,24
21,2020-04-19,20
21,2020-04-20,32
21,2020-04-21,24
21,2020-04-22,27
21,2020-04-23,32
21,2020-04-24,44
21,2020-04-25,43
21,2020-04-26,27
21,2020-04-27,36
21,2020-04-28,45
21,2020-04-29,48
21,2020-04-30,49
21,2020-05-01,42
21,2020-05-02,43
21,2020-05-03,39
21,2020-05-04,48
21,2020-05-05,34
21,2020-05-06,51
21,2020-05-07,65
21,2020-05-08,50
21,2020-05-09,49
21,2020-05-10,36
21,2020-05-11,74
21,2020-05-12,74
21,2020-05-13,92
21,2020-05-14,109
21,2020-05-15,105
21,2020-05-16,81
21,2020-05-17,69
21,2020-05-18,134
21,2020-05-19,130
21,2020-05-20,121
21,2020-05-21,147
21,2020-05-22,174
21,2020-05-23,147
21,2020-05-24,84
21,2020-05-25,170
21,2020-05-26,164
21,2020-05-27,188
21,2020-05-28,165
21,2020-05-29,158
21,2020-05-30,119
21,2020-05-31,65
21,2020-06-01,194
21,2020-06-02,175
21,2020-06-03,198
21,2020-06-04,211
21,2020-06-05,210
21,2020-06-06,126
21,2020-06-07,95
21,2020-06-08,306
21,2020-06-09,243
21,2020-06-10,251
21,2020-06-11,299
21,2020-06-12,317
21,2020-06-13,178
21,2020-06-14,149
21,2020-06-15,444
21,2020-06-16,415
21,2020-06-17,425
21,2020-06-18,513
21,2020-06-19,434
21,2020-06-20,218
21,2020-06-21,174
21,2020-06-22,498
21,2020-06-23,415
21,2020-06-24,371
21,2020-06-25,469
21,2020-06-26,372
21,2020-06-27,200
21,2020-06-28,147
21,2020-06-29,366
21,2020-06-30,369
21,2020-07-01,337
21,2020-07-02,295
21,2020-07-03,284
21,2020-07-04,195
21,2020-07-05,143
21,2020-07-06,349
21,2020-07-07,363
21,2020-07-08,353
21,2020-07-09,336
21,2020-07-10,336
21,2020-07-11,190
21,2020-07-12,183
21,2020-07-13,437
21,2020-07-14,440
21,2020-07-15,427
21,2020-07-16,409
21,2020-07-17,406
21,2020-07-18,202
21,2020-07-19,180
21,2020-07-20,494
21,2020-07-21,370
21,2020-07-22,390
21,2020-07-23,373
21,2020-07-24,351
21,2020-07-25,239
21,2020-07-26,119
21,2020-07-27,449
21,2020-07-28,342
21,2020-07-29,348
21,2020-07-30,357
21,2020-07-31,258
21,2020-08-01,149
21,2020-08-02,110
21,2020-08-03,315
21,2020-08-04,291
21,2020-08-05,306
21,2020-08-06,332
21,2020-08-07,267
21,2020-08-08,177
21,2020-08-09,103
21,2020-08-10,297
21,2020-08-11,291
21,2020-08-12,267
21,2020-08-13,251
21,2020-08-14,232
21,2020-08-15,136
21,2020-08-16,85
21,2020-08-17,261
21,2020-08-18,227
21,2020-08-19,209
21,2020-08-20,198
21,2020-08-21,194
21,2020-08-22,138
21,2020-08-23,82
21,2020-08-24,267
21,2020-08-25,221
21,2020-08-26,215
21,2020-08-27,198
21,2020-08-28,208
21,2020-08-29,86
21,2020-08-30,98
21,2020-08-31,208
21,2020-09-01,190
21,2020-09-02,178
21,2020-09-03,176
21,2020-09-04,167
21,2020-09-05,109
21,2020-09-06,71
21,2020-09-07,176
21,2020-09-08,154
21,2020-09-09,178
21,2020-09-10,169
21,2020-09-11,128
21,2020-09-12,72
21,2020-09-13,52
21,2020-09-14,179
21,2020-09-15,120
21,2020-09-16,75
21,2020-09-17,173
21,2020-09-18,136
21,2020-09-19,81
21,2020-09-20,57
21,2020-09-21,184
21,2020-09-22,171
21,2020-09-23,125
21,2020-09-24,120
21,2020-09-25,146
21,2020-09-26,85
21,2020-09-27,65
21,2020-09-28,157
21,2020-09-29,97
21,2020-09-30,106
21,2020-10-01,127
21,2020-10-02,147
21,2020-10-03,46
21,2020-10-04,55
21,2020-10-05,142
21,2020-10-06,120
21,2020-10-07,134
21,2020-10-08,107
21,2020-10-09,127
21,2020-10-10,71
21,2020-10-11,45
21,2020-10-12,169
21,2020-10-13,125
21,2020-10-14,137
21,2020-10-15,156
21,2020-10-16,140
21,2020-10-17,76
21,2020-10-18,56
21,2020-10-19,193
21,2020-10-20,155
21,2020-10-21,135
21,2020-10-22,148
21,2020-10-23,166
21,2020-10-24,95
21,2020-10-25,70
21,2020-10-26,164
21,2020-10-27,145
21,2020-10-28,141
21,2020-10-29,169
21,2020-10-30,144
21,2020-10-31,58
21,2020-11-01,45
21,2020-11-02,108
21,2020-11-03,155
21,2020-11-04,140
21,2020-11-05,128
21,2020-11-06,144
21,2020-11-07,79
21,2020-11-08,46
21,2020-11-09,176
21,2020-11-10,147
21,2020-11-11,197
21,2020-11-12,195
21,2020-11-13,158
21,2020-11-14,98
21,2020-11-15,72
21,2020-11-16,79
21,2020-11-17,236
21,2020-11-18,183
21,2020-11-19,218
21,2020-11-20,159
21,2020-11-21,107
21,2020-11-22,70
21,2020-11-23,210
21,2020-11-24,225
21,2020-11-25,215
21,2020-11-26,210
21,2020-11-27,230
21,2020-11-28,152
21,2020-11-29,70
21,2020-11-30,240
21,2020-12-01,265
21,2020-12-02,273
21,2020-12-03,260
21,2020-12-04,239
21,2020-12-05,170
21,2020-12-06,84
21,2020-12-07,281
21,2020-12-08,238
21,2020-12-09,314
21,2020-12-10,268
21,2020-12-11,274
21,2020-12-12,181
21,2020-12-13,104
21,2020-12-14,313
21,2020-12-15,322
21,2020-12-16,365
21,2020-12-17,298
21,2020-12-18,315
21,2020-12-19,208
21,2020-12-20,170
21,2020-12-21,415
21,2020-12-22,387
21,2020-12-23,329
21,2020-12-24,328
21,2020-12-25,110
21,2020-12-26,216
21,2020-12-27,202
21,2020-12-28,463
21,2020-12-29,440
21,2020-12-30,474
21,2020-12-31,351
21,2021-01-01,156
21,2021-01-02,330
21,2021-01-03,230
21,2021-01-04,555
21,2021-01-05,577
21,2021-01-06,641
21,2021-01-07,544
21,2021-01-08,643
21,2021-01-09,363
21,2021-01-10,281
21,2021-01-11,622
21,2021-01-12,659
21,2021-01-13,514
21,2021-01-14,539
21,2021-01-15,552
21,2021-01-16,366
21,2021-01-17,256
21,2021-01-18,607
21,2021-01-19,585
21,2021-01-20,471
21,2021-01-21,525
21,2021-01-22,498
21,2021-01-23,344
21,2021-01-24,262
21,2021-01-25,533
21,2021-01-26,521
21,2021-01-27,482
21,2021-01-28,393
21,2021-01-29,379
21,2021-01-30,300
21,2021-01-31,199
21,2021-02-01,220
21,2021-02-02,439
21,2021-02-03,402
21,2021-02-04,343
21,2021-02-05,330
21,2021-02-06,223
21,2021-02-07,173
21,2021-02-08,427
21,2021-02-09,309
21,2021-02-10,294
21,2021-02-11,324
21,2021-02-12,301
21,2021-02-13,156
21,2021-02-14,152
21,2021-02-15,356
21,2021-02-16,288
21,2021-02-17,246
21,2021-02-18,262
21,2021-02-19,254
21,2021-02-20,178
21,2021-02-21,146
21,2021-02-22,312
21,2021-02-23,339
21,2021-02-24,244
21,2021-02-25,264
21,2021-02-26,222
21,2021-02-27,116
21,2021-02-28,76
21,2021-03-01,110
21,2021-03-02,1
22,2020-03-10,2
22,2020-03-11,1
22,2020-03-12,1
22,2020-03-13,2
22,2020-03-14,1
22,2020-03-17,1
22,2020-03-18,2
22,2020-03-19,3
22,2020-03-21,1
22,2020-03-23,3
22,2020-03-24,5
22,2020-03-25,2
22,2020-03-26,1
22,2020-03-27,4
22,2020-03-28,2
22,2020-03-29,1
22,2020-03-30,1
22,2020-03-31,4
22,2020-04-01,3
22,2020-04-02,1
22,2020-04-03,3
22,2020-04-04,1
22,2020-04-06,4
22,2020-04-07,5
22,2020-04-08,3
22,2020-04-09,3
22,2020-04-10,2
22,2020-04-11,3
22,2020-04-12,1
22,2020-04-13,8
22,2020-04-14,8
22,2020-04-15,3
22,2020-04-16,7
22,2020-04-17,7
22,2020-04-18,2
22,2020-04-19,2
22,2020-04-20,5
22,2020-04-21,2
22,2020-04-22,7
22,2020-04-23,9
22,2020-04-24,10
22,2020-04-25,1
22,2020-04-26,2
22,2020-04-27,3
22,2020-04-28,9
22,2020-04-29,12
22,2020-04-30,6
22,2020-05-01,8
22,2020-05-02,12
22,2020-05-03,4
22,2020-05-04,10
22,2020-05-05,11
22,2020-05-06,9
22,2020-05-07,15
22,2020-05-08,26
22,2020-05-09,26
22,2020-05-10,19
22,2020-05-11,47
22,2020-05-12,34
22,2020-05-13,29
22,2020-05-14,41
22,2020-05-15,49
22,2020-05-16,28
22,2020-05-17,17
22,2020-05-18,46
22,2020-05-19,61
22,2020-05-20,42
22,2020-05-21,37
22,2020-05-22,37
22,2020-05-23,22
22,2020-05-24,12
22,2020-05-25,52
22,2020-05-26,38
22,2020-05-27,36
22,2020-05-28,31
22,2020-05-29,37
22,2020-05-30,27
22,2020-05-31,21
22,2020-06-01,39
22,2020-06-02,50
22,2020-06-03,47
22,2020-06-04,46
22,2020-06-05,36
22,2020-06-06,30
22,2020-06-07,28
22,2020-06-08,53
22,2020-06-09,43
22,2020-06-10,39
22,2020-06-11,33
22,2020-06-12,42
22,2020-06-13,34
22,2020-06-14,22
22,2020-06-15,59
22,2020-06-16,46
22,2020-06-17,44
22,2020-06-18,40
22,2020-06-19,29
22,2020-06-20,31
22,2020-06-21,16
22,2020-06-22,51
22,2020-06-23,40
22,2020-06-24,42
22,2020-06-25,39
22,2020-06-26,44
22,2020-06-27,24
22,2020-06-28,21
22,2020-06-29,60
22,2020-06-30,49
22,2020-07-01,52
22,2020-07-02,64
22,2020-07-03,33
22,2020-07-04,23
22,2020-07-05,32
22,2020-07-06,55
22,2020-07-07,76
22,2020-07-08,64
22,2020-07-09,66
22,2020-07-10,59
22,2020-07-11,48
22,2020-07-12,32
22,2020-07-13,87
22,2020-07-14,60
22,2020-07-15,92
22,2020-07-16,73
22,2020-07-17,80
22,2020-07-18,47
22,2020-07-19,32
22,2020-07-20,84
22,2020-07-21,75
22,2020-07-22,74
22,2020-07-23,69
22,2020-07-24,56
22,2020-07-25,49
22,2020-07-26,37
22,2020-07-27,85
22,2020-07-28,85
22,2020-07-29,86
22,2020-07-30,78
22,2020-07-31,79
22,2020-08-01,48
22,2020-08-02,31
22,2020-08-03,99
22,2020-08-04,91
22,2020-08-05,73
22,2020-08-06,103
22,2020-08-07,84
22,2020-08-08,43
22,2020-08-09,34
22,2020-08-10,119
22,2020-08-11,92
22,2020-08-12,97
22,2020-08-13,70
22,2020-08-14,102
22,2020-08-15,61
22,2020-08-16,53
22,2020-08-17,101
22,2020-08-18,83
22,2020-08-19,119
22,2020-08-20,92
22,2020-08-21,91
22,2020-08-22,49
22,2020-08-23,30
22,2020-08-24,140
22,2020-08-25,130
22,2020-08-26,134
22,2020-08-27,108
22,2020-08-28,99
22,2020-08-29,81
22,2020-08-30,60
22,2020-08-31,137
22,2020-09-01,158
22,2020-09-02,108
22,2020-09-03,111
22,2020-09-04,123
22,2020-09-05,57
22,2020-09-06,45
22,2020-09-07,110
22,2020-09-08,113
22,2020-09-09,107
22,2020-09-10,67
22,2020-09-11,92
22,2020-09-12,35
22,2020-09-13,40
22,2020-09-14,106
22,2020-09-15,74
22,2020-09-16,32
22,2020-09-17,85
22,2020-09-18,75
22,2020-09-19,56
22,2020-09-20,44
22,2020-09-21,119
22,2020-09-22,108
22,2020-09-23,119
22,2020-09-24,95
22,2020-09-25,89
22,2020-09-26,48
22,2020-09-27,39
22,2020-09-28,132
22,2020-09-29,111
22,2020-09-30,118
22,2020-10-01,129
22,2020-10-02,111
22,2020-10-03,57
22,2020-10-04,45
22,2020-10-05,122
22,2020-10-06,113
22,2020-10-07,119
22,2020-10-08,133
22,2020-10-09,164
22,2020-10-10,84
22,2020-10-11,74
22,2020-10-12,206
22,2020-10-13,213
22,2020-10-14,199
22,2020-10-15,229
22,2020-10-16,210
22,2020-10-17,116
22,2020-10-18,94
22,2020-10-19,301
22,2020-10-20,235
22,2020-10-21,189
22,2020-10-22,238
22,2020-10-23,203
22,2020-10-24,146
22,2020-10-25,108
22,2020-10-26,282
22,2020-10-27,246
22,2020-10-28,215
22,2020-10-29,219
22,2020-10-30,200
22,2020-10-31,165
22,2020-11-01,109
22,2020-11-02,276
22,2020-11-03,255
22,2020-11-04,296
22,2020-11-05,305
22,2020-11-06,296
22,2020-11-07,180
22,2020-11-08,200
22,2020-11-09,301
22,2020-11-10,343
22,2020-11-11,375
22,2020-11-12,335
22,2020-11-13,281
22,2020-11-14,190
22,2020-11-15,231
22,2020-11-16,135
22,2020-11-17,338
22,2020-11-18,353
22,2020-11-19,307
22,2020-11-20,382
22,2020-11-21,221
22,2020-11-22,210
22,2020-11-23,501
22,2020-11-24,455
22,2020-11-25,396
22,2020-11-26,443
22,2020-11-27,389
22,2020-11-28,253
22,2020-11-29,242
22,2020-11-30,433
22,2020-12-01,415
22,2020-12-02,465
22,2020-12-03,422
22,2020-12-04,369
22,2020-12-05,278
22,2020-12-06,237
22,2020-12-07,385
22,2020-12-08,415
22,2020-12-09,399
22,2020-12-10,446
22,2020-12-11,532
22,2020-12-12,225
22,2020-12-13,177
22,2020-12-14,411
22,2020-12-15,383
22,2020-12-16,345
22,2020-12-17,302
22,2020-12-18,325
22,2020-12-19,185
22,2020-12-20,164
22,2020-12-21,348
22,2020-12-22,343
22,2020-12-23,362
22,2020-12-24,270
22,2020-12-25,111
22,2020-12-26,179
22,2020-12-27,191
22,2020-12-28,368
22,2020-12-29,371
22,2020-12-30,291
22,2020-12-31,330
22,2021-01-01,213
22,2021-01-02,249
22,2021-01-03,244
22,2021-01-04,665
22,2021-01-05,493
22,2021-01-06,651
22,2021-01-07,692
22,2021-01-08,631
22,2021-01-09,299
22,2021-01-10,243
22,2021-01-11,706
22,2021-01-12,688
22,2021-01-13,657
22,2021-01-14,678
22,2021-01-15,525
22,2021-01-16,339
22,2021-01-17,269
22,2021-01-18,839
22,2021-01-19,711
22,2021-01-20,665
22,2021-01-21,683
22,2021-01-22,669
22,2021-01-23,299
22,2021-01-24,211
22,2021-01-25,663
22,2021-01-26,649
22,2021-01-27,589
22,2021-01-28,546
22,2021-01-29,395
22,2021-01-30,229
22,2021-01-31,203
22,2021-02-01,187
22,2021-02-02,436
22,2021-02-03,457
22,2021-02-04,435
22,2021-02-05,389
22,2021-02-06,215
22,2021-02-07,132
22,2021-02-08,421
22,2021-02-09,385
22,2021-02-10,310
22,2021-02-11,293
22,2021-02-12,270
22,2021-02-13,141
22,2021-02-14,118
22,2021-02-15,377
22,2021-02-16,297
22,2021-02-17,311
22,2021-02-18,322
22,2021-02-19,310
22,2021-02-20,193
22,2021-02-21,123
22,2021-02-22,345
22,2021-02-23,359
22,2021-02-24,276
22,2021-02-25,290
22,2021-02-26,256
22,2021-02-27,146
22,2021-02-28,102
22,2021-03-01,209
23,2020-03-11,2
23,2020-03-12,1
23,2020-03-14,4
23,2020-03-16,3
23,2020-03-17,4
23,2020-03-18,2
23,2020-03-19,5
23,2020-03-20,1
23,2020-03-21,3
23,2020-03-22,4
23,2020-03-23,3
23,2020-03-24,8
23,2020-03-25,10
23,2020-03-26,10
23,2020-03-27,7
23,2020-03-28,7
23,2020-03-29,3
23,2020-03-30,22
23,2020-03-31,15
23,2020-04-01,24
23,2020-04-02,11
23,2020-04-03,14
23,2020-04-04,9
23,2020-04-05,11
23,2020-04-06,35
23,2020-04-07,24
23,2020-04-08,28
23,2020-04-09,11
23,2020-04-10,23
23,2020-04-11,20
23,2020-04-12,23
23,2020-04-13,23
23,2020-04-14,17
23,2020-04-15,21
23,2020-04-16,31
23,2020-04-17,34
23,2020-04-18,47
23,2020-04-19,25
23,2020-04-20,47
23,2020-04-21,44
23,2020-04-22,36
23,2020-04-23,49
23,2020-04-24,25
23,2020-04-25,32
23,2020-04-26,32
23,2020-04-27,45
23,2020-04-28,44
23,2020-04-29,39
23,2020-04-30,34
23,2020-05-01,32
23,2020-05-02,72
23,2020-05-03,31
23,2020-05-04,36
23,2020-05-05,28
23,2020-05-06,42
23,2020-05-07,41
23,2020-05-08,28
23,2020-05-09,20
23,2020-05-10,23
23,2020-05-11,49
23,2020-05-12,38
23,2020-05-13,27
23,2020-05-14,40
23,2020-05-15,22
23,2020-05-16,19
23,2020-05-17,13
23,2020-05-18,48
23,2020-05-19,37
23,2020-05-20,45
23,2020-05-21,41
23,2020-05-22,48
23,2020-05-23,40
23,2020-05-24,25
23,2020-05-25,49
23,2020-05-26,32
23,2020-05-27,43
23,2020-05-28,49
23,2020-05-29,47
23,2020-05-30,26
23,2020-05-31,22
23,2020-06-01,45
23,2020-06-02,63
23,2020-06-03,44
23,2020-06-04,38
23,2020-06-05,39
23,2020-06-06,23
23,2020-06-07,28
23,2020-06-08,55
23,2020-06-09,51
23,2020-06-10,58
23,2020-06-11,55
23,2020-06-12,51
23,2020-06-13,33
23,2020-06-14,52
23,2020-06-15,91
23,2020-06-16,64
23,2020-06-17,65
23,2020-06-18,68
23,2020-06-19,82
23,2020-06-20,38
23,2020-06-21,53
23,2020-06-22,110
23,2020-06-23,92
23,2020-06-24,82
23,2020-06-25,103
23,2020-06-26,137
23,2020-06-27,64
23,2020-06-28,66
23,2020-06-29,175
23,2020-06-30,150
23,2020-07-01,128
23,2020-07-02,155
23,2020-07-03,130
23,2020-07-04,76
23,2020-07-05,60
23,2020-07-06,194
23,2020-07-07,161
23,2020-07-08,174
23,2020-07-09,171
23,2020-07-10,155
23,2020-07-11,88
23,2020-07-12,77
23,2020-07-13,194
23,2020-07-14,188
23,2020-07-15,151
23,2020-07-16,149
23,2020-07-17,139
23,2020-07-18,72
23,2020-07-19,68
23,2020-07-20,181
23,2020-07-21,153
23,2020-07-22,175
23,2020-07-23,151
23,2020-07-24,154
23,2020-07-25,65
23,2020-07-26,60
23,2020-07-27,186
23,2020-07-28,145
23,2020-07-29,157
23,2020-07-30,122
23,2020-07-31,127
23,2020-08-01,66
23,2020-08-02,71
23,2020-08-03,137
23,2020-08-04,127
23,2020-08-05,111
23,2020-08-06,107
23,2020-08-07,99
23,2020-08-08,39
23,2020-08-09,53
23,2020-08-10,143
23,2020-08-11,91
23,2020-08-12,100
23,2020-08-13,75
23,2020-08-14,76
23,2020-08-15,47
23,2020-08-16,55
23,2020-08-17,108
23,2020-08-18,73
23,2020-08-19,66
23,2020-08-20,77
23,2020-08-21,83
23,2020-08-22,27
23,2020-08-23,39
23,2020-08-24,120
23,2020-08-25,74
23,2020-08-26,85
23,2020-08-27,78
23,2020-08-28,65
23,2020-08-29,30
23,2020-08-30,49
23,2020-08-31,95
23,2020-09-01,79
23,2020-09-02,67
23,2020-09-03,51
23,2020-09-04,53
23,2020-09-05,27
23,2020-09-06,27
23,2020-09-07,84
23,2020-09-08,70
23,2020-09-09,48
23,2020-09-10,46
23,2020-09-11,30
23,2020-09-12,18
23,2020-09-13,15
23,2020-09-14,67
23,2020-09-15,41
23,2020-09-16,25
23,2020-09-17,57
23,2020-09-18,56
23,2020-09-19,35
23,2020-09-20,31
23,2020-09-21,77
23,2020-09-22,70
23,2020-09-23,55
23,2020-09-24,56
23,2020-09-25,64
23,2020-09-26,33
23,2020-09-27,26
23,2020-09-28,100
23,2020-09-29,54
23,2020-09-30,60
23,2020-10-01,61
23,2020-10-02,59
23,2020-10-03,20
23,2020-10-04,19
23,2020-10-05,85
23,2020-10-06,57
23,2020-10-07,20
23,2020-10-08,49
23,2020-10-09,59
23,2020-10-10,27
23,2020-10-11,26
23,2020-10-12,49
23,2020-10-13,58
23,2020-10-14,50
23,2020-10-15,46
23,2020-10-16,46
23,2020-10-17,19
23,2020-10-18,12
23,2020-10-19,45
23,2020-10-20,55
23,2020-10-21,30
23,2020-10-22,39
23,2020-10-23,30
23,2020-10-24,23
23,2020-10-25,19
23,2020-10-26,37
23,2020-10-27,43
23,2020-10-28,52
23,2020-10-29,24
23,2020-10-30,45
23,2020-10-31,23
23,2020-11-01,13
23,2020-11-02,36
23,2020-11-03,41
23,2020-11-04,31
23,2020-11-05,25
23,2020-11-06,31
23,2020-11-07,16
23,2020-11-08,15
23,2020-11-09,29
23,2020-11-10,36
23,2020-11-11,27
23,2020-11-12,24
23,2020-11-13,35
23,2020-11-14,15
23,2020-11-15,12
23,2020-11-16,13
23,2020-11-17,31
23,2020-11-18,44
23,2020-11-19,21
23,2020-11-20,44
23,2020-11-21,14
23,2020-11-22,13
23,2020-11-23,55
23,2020-11-24,57
23,2020-11-25,54
23,2020-11-26,50
23,2020-11-27,63
23,2020-11-28,16
23,2020-11-29,15
23,2020-11-30,56
23,2020-12-01,64
23,2020-12-02,59
23,2020-12-03,57
23,2020-12-04,43
23,2020-12-05,21
23,2020-12-06,18
23,2020-12-07,59
23,2020-12-08,45
23,2020-12-09,47
23,2020-12-10,36
23,2020-12-11,70
23,2020-12-12,23
23,2020-12-13,22
23,2020-12-14,68
23,2020-12-15,82
23,2020-12-16,55
23,2020-12-17,58
23,2020-12-18,54
23,2020-12-19,28
23,2020-12-20,24
23,2020-12-21,83
23,2020-12-22,82
23,2020-12-23,44
23,2020-12-24,40
23,2020-12-25,15
23,2020-12-26,57
23,2020-12-27,35
23,2020-12-28,63
23,2020-12-29,83
23,2020-12-30,90
23,2020-12-31,60
23,2021-01-01,24
23,2021-01-02,48
23,2021-01-03,50
23,2021-01-04,101
23,2021-01-05,144
23,2021-01-06,105
23,2021-01-07,118
23,2021-01-08,116
23,2021-01-09,58
23,2021-01-10,42
23,2021-01-11,116
23,2021-01-12,178
23,2021-01-13,114
23,2021-01-14,95
23,2021-01-15,99
23,2021-01-16,41
23,2021-01-17,39
23,2021-01-18,93
23,2021-01-19,115
23,2021-01-20,93
23,2021-01-21,118
23,2021-01-22,130
23,2021-01-23,109
23,2021-01-24,35
23,2021-01-25,136
23,2021-01-26,118
23,2021-01-27,82
23,2021-01-28,120
23,2021-01-29,107
23,2021-01-30,62
23,2021-01-31,23
23,2021-02-01,35
23,2021-02-02,86
23,2021-02-03,74
23,2021-02-04,86
23,2021-02-05,72
23,2021-02-06,20
23,2021-02-07,16
23,2021-02-08,71
23,2021-02-09,64
23,2021-02-10,42
23,2021-02-11,43
23,2021-02-12,36
23,2021-02-13,31
23,2021-02-14,18
23,2021-02-15,65
23,2021-02-16,72
23,2021-02-17,45
23,2021-02-18,50
23,2021-02-19,55
23,2021-02-20,28
23,2021-02-21,19
23,2021-02-22,64
23,2021-02-23,41
23,2021-02-24,28
23,2021-02-25,41
23,2021-02-26,36
23,2021-02-27,11
23,2021-02-28,14
23,2021-03-01,12
24,2020-03-13,2
24,2020-03-16,1
24,2020-03-17,5
24,2020-03-18,1
24,2020-03-19,3
24,2020-03-20,3
24,2020-03-21,4
24,2020-03-22,1
24,2020-03-23,2
24,2020-03-26,1
24,2020-03-27,7
24,2020-03-28,1
24,2020-03-29,6
24,2020-03-30,3
24,2020-03-31,2
24,2020-04-04,3
24,2020-04-05,2
24,2020-04-06,3
24,2020-04-07,5
24,2020-04-08,2
24,2020-04-09,4
24,2020-04-10,1
24,2020-04-11,3
24,2020-04-13,1
24,2020-04-14,1
24,2020-04-15,2
24,2020-04-16,2
24,2020-04-17,8
24,2020-04-18,1
24,2020-04-20,1
24,2020-04-21,4
24,2020-04-22,3
24,2020-04-23,5
24,2020-04-24,6
24,2020-04-25,8
24,2020-04-26,3
24,2020-04-27,14
24,2020-04-28,18
24,2020-04-29,9
24,2020-04-30,10
24,2020-05-01,14
24,2020-05-02,14
24,2020-05-03,9
24,2020-05-04,27
24,2020-05-05,16
24,2020-05-06,34
24,2020-05-07,13
24,2020-05-08,26
24,2020-05-09,12
24,2020-05-10,19
24,2020-05-11,31
24,2020-05-12,23
24,2020-05-13,26
24,2020-05-14,35
24,2020-05-15,27
24,2020-05-16,26
24,2020-05-17,15
24,2020-05-18,34
24,2020-05-19,27
24,2020-05-20,40
24,2020-05-21,37
24,2020-05-22,55
24,2020-05-23,20
24,2020-05-24,21
24,2020-05-25,49
24,2020-05-26,39
24,2020-05-27,60
24,2020-05-28,38
24,2020-05-29,50
24,2020-05-30,24
24,2020-05-31,18
24,2020-06-01,51
24,2020-06-02,54
24,2020-06-03,77
24,2020-06-04,80
24,2020-06-05,76
24,2020-06-06,58
24,2020-06-07,50
24,2020-06-08,116
24,2020-06-09,94
24,2020-06-10,85
24,2020-06-11,78
24,2020-06-12,60
24,2020-06-13,31
24,2020-06-14,23
24,2020-06-15,115
24,2020-06-16,102
24,2020-06-17,114
24,2020-06-18,94
24,2020-06-19,98
24,2020-06-20,50
24,2020-06-21,41
24,2020-06-22,125
24,2020-06-23,129
24,2020-06-24,118
24,2020-06-25,123
24,2020-06-26,108
24,2020-06-27,95
24,2020-06-28,43
24,2020-06-29,140
24,2020-06-30,142
24,2020-07-01,149
24,2020-07-02,154
24,2020-07-03,173
24,2020-07-04,78
24,2020-07-05,58
24,2020-07-06,211
24,2020-07-07,196
24,2020-07-08,207
24,2020-07-09,234
24,2020-07-10,272
24,2020-07-11,177
24,2020-07-12,106
24,2020-07-13,356
24,2020-07-14,356
24,2020-07-15,420
24,2020-07-16,363
24,2020-07-17,407
24,2020-07-18,220
24,2020-07-19,243
24,2020-07-20,420
24,2020-07-21,411
24,2020-07-22,386
24,2020-07-23,398
24,2020-07-24,398
24,2020-07-25,247
24,2020-07-26,144
24,2020-07-27,401
24,2020-07-28,408
24,2020-07-29,376
24,2020-07-30,299
24,2020-07-31,350
24,2020-08-01,203
24,2020-08-02,124
24,2020-08-03,360
24,2020-08-04,338
24,2020-08-05,354
24,2020-08-06,341
24,2020-08-07,289
24,2020-08-08,183
24,2020-08-09,112
24,2020-08-10,307
24,2020-08-11,260
24,2020-08-12,280
24,2020-08-13,257
24,2020-08-14,271
24,2020-08-15,145
24,2020-08-16,157
24,2020-08-17,321
24,2020-08-18,291
24,2020-08-19,282
24,2020-08-20,265
24,2020-08-21,291
24,2020-08-22,162
24,2020-08-23,100
24,2020-08-24,318
24,2020-08-25,262
24,2020-08-26,278
24,2020-08-27,199
24,2020-08-28,210
24,2020-08-29,114
24,2020-08-30,115
24,2020-08-31,293
24,2020-09-01,245
24,2020-09-02,276
24,2020-09-03,218
24,2020-09-04,203
24,2020-09-05,86
24,2020-09-06,60
24,2020-09-07,238
24,2020-09-08,204
24,2020-09-09,188
24,2020-09-10,187
24,2020-09-11,202
24,2020-09-12,66
24,2020-09-13,69
24,2020-09-14,249
24,2020-09-15,136
24,2020-09-16,69
24,2020-09-17,191
24,2020-09-18,212
24,2020-09-19,95
24,2020-09-20,66
24,2020-09-21,230
